,Recency,Frequency,Monetary,AvgOrderValue,ItemsPerTransaction
2907,64,8,2938.91,367.36375,185.5
2908,120,3,1341.65,447.2166666666667,296.6666666666667
2909,35,1,328.15,328.15,199.0
2910,218,1,404.40000000000003,404.40000000000003,72.0
2911,172,2,1038.46,519.23,366.0
2912,72,5,373.65000000000003,74.73,27.0
2913,1,2,326.75,163.375,115.5
2914,196,1,207.50000000000003,207.50000000000003,50.0
2915,128,3,428.68,142.89333333333335,94.0
2916,47,3,594.24,198.08,64.66666666666667
2917,6,14,3110.96,222.21142857142857,50.642857142857146
2918,14,6,3844.22,640.7033333333333,428.5
2919,18,3,251.91,83.97,49.0
2920,28,7,1593.2,227.6,114.42857142857143
2922,37,1,151.05,151.05,87.0
2923,157,1,214.79999999999998,214.79999999999998,94.0
2924,284,1,109.95,109.95,23.0
2925,107,1,549.07,549.07,501.0
2926,25,4,1971.87,492.9675,349.5
2927,75,4,322.41,80.6025,39.25
2928,16,2,370.47999999999996,185.23999999999998,97.5
2929,158,1,101.10000000000001,101.10000000000001,18.0
2930,44,1,575.41,575.41,289.0
2931,11,2,887.65,443.825,176.5
2932,32,7,1469.45,209.92142857142858,117.0
2933,291,1,53.5,53.5,9.0
2934,21,4,1116.47,279.1175,136.25
2935,333,1,153.9,153.9,90.0
2936,18,2,494.44,247.22,150.0
2938,63,2,395.8,197.9,75.0
2939,198,3,211.77,70.59,31.0
2940,33,3,658.88,219.62666666666667,82.0
2941,1,4,2027.5,506.875,325.5
2942,7,9,1750.92,194.54666666666668,131.44444444444446
2943,5,6,3512.53,585.4216666666667,357.3333333333333
2944,10,4,896.66,224.165,105.25
2945,32,5,734.77,146.954,70.2
2946,53,1,109.36000000000001,109.36000000000001,52.0
2947,12,2,707.04,353.52,140.0
2948,18,9,1540.42,171.1577777777778,56.0
2949,19,1,327.3,327.3,256.0
2950,37,2,804.49,402.245,323.5
2951,2,2,497.43,248.715,130.0
2952,18,3,1553.66,517.8866666666667,345.0
2953,82,4,1320.56,330.14,161.75
2954,33,2,367.93,183.965,83.0
2955,66,2,473.03000000000003,236.51500000000001,120.0
2956,9,2,987.01,493.505,347.0
2958,247,3,362.95,120.98333333333333,89.0
2959,4,4,2157.4,539.35,352.5
2961,75,2,668.36,334.18,237.5
2962,90,2,584.5,292.25,130.0
2963,60,3,555.89,185.29666666666665,87.0
2964,29,2,317.2,158.6,112.0
2965,323,1,94.36,94.36,44.0
2966,53,4,1382.07,345.5175,310.5
2967,270,1,221.19,221.19,203.0
2968,2,13,3046.21,234.32384615384615,121.23076923076923
2969,57,5,1555.34,311.068,520.8
2970,61,5,1486.9,297.38,295.2
2971,154,2,1705.8,852.9,379.0
2972,19,2,408.57,204.285,132.0
2973,95,1,303.93,303.93,172.0
2974,1,12,4098.32,341.52666666666664,323.5
2975,265,2,299.6,149.8,74.5
2976,312,1,177.5,177.5,114.0
2977,70,1,443.05,443.05,157.0
2978,302,2,167.25,83.625,93.5
2979,19,1,163.07,163.07,122.0
2980,13,10,2126.93,212.69299999999998,112.4
2981,36,5,2028.88,405.776,261.2
2982,19,2,214.65,107.325,66.0
2983,54,1,151.83,151.83,73.0
2984,57,1,262.2,262.2,148.0
2985,22,2,126.25,63.125,13.5
2986,44,1,210.35,210.35,187.0
2987,27,3,1051.4,350.4666666666667,224.0
2988,45,3,675.27,225.09,96.0
2989,113,6,972.23,162.03833333333333,72.66666666666667
2991,25,1,346.12,346.12,230.0
2992,191,1,133.56,133.56,88.0
2993,302,1,302.7,302.7,199.0
2994,2,10,1908.25,190.825,124.3
2995,263,2,241.06,120.53,78.0
2996,106,1,284.55,284.55,9.0
2997,57,1,300.85,300.85,103.0
2998,213,3,642.81,214.26999999999998,151.0
2999,64,1,287.4,287.4,276.0
3000,28,1,184.26,184.26,106.0
3001,29,7,1522.25,217.46428571428572,109.57142857142857
3002,6,5,798.35,159.67000000000002,92.6
3003,8,5,3640.67,728.134,403.6
3004,67,2,381.2,190.6,86.5
3005,2,3,616.79,205.59666666666666,148.66666666666666
3006,46,4,654.67,163.6675,101.75
3007,34,1,230.51,230.51,111.0
3009,136,1,259.01,259.01,223.0
3010,198,1,188.89000000000001,188.89000000000001,78.0
3011,198,2,707.69,353.845,183.5
3012,150,1,311.92,311.92,200.0
3013,88,1,266.97,266.97,120.0
3014,45,2,6.9,3.45,1.5
3015,64,7,1841.18,263.0257142857143,141.14285714285714
3016,99,5,2158.37,431.674,229.6
3017,218,1,208.36,208.36,140.0
3019,28,3,814.72,271.5733333333333,293.0
3020,178,1,151.42,151.42,49.0
3021,74,3,136.0,45.333333333333336,5.333333333333333
3022,21,4,1422.4,355.6,290.75
3023,20,3,1314.68,438.2266666666667,321.0
3024,34,7,1603.46,229.06571428571428,112.71428571428571
3025,74,1,74.9,74.9,31.0
3026,24,4,650.43,162.6075,68.25
3027,52,4,762.39,190.5975,132.75
3028,275,1,223.95000000000002,223.95000000000002,141.0
3029,165,3,316.11,105.37,65.33333333333333
3030,7,7,1871.5,267.35714285714283,134.71428571428572
3031,88,4,544.3,136.075,79.75
3032,64,7,2494.46,356.3514285714286,202.14285714285714
3033,25,3,331.0,110.33333333333333,74.66666666666667
3034,10,2,300.83,150.415,51.0
3035,76,1,769.29,769.29,455.0
3036,16,1,220.62,220.62,346.0
3037,192,1,139.35,139.35,44.0
3038,174,2,404.3,202.15,100.0
3039,77,1,363.65,363.65,235.0
3040,33,3,498.8,166.26666666666668,242.66666666666666
3041,47,1,731.5,731.5,478.0
3042,80,4,1351.63,337.9075,291.0
3043,297,1,826.53,826.53,675.0
3044,3,3,684.41,228.13666666666666,112.33333333333333
3045,9,3,1599.52,533.1733333333333,370.3333333333333
3046,50,6,2965.69,494.2816666666667,232.66666666666666
3047,161,2,100.97,50.485,22.5
3048,360,2,365.45,182.725,63.5
3049,5,6,400.86,66.81,20.5
3050,107,4,1431.93,357.9825,142.25
3051,25,1,484.38,484.38,524.0
3052,32,1,777.6,777.6,576.0
3053,20,2,90.30000000000001,45.150000000000006,21.0
3054,297,1,363.7,363.7,64.0
3055,372,1,248.1,248.1,92.0
3056,22,3,950.26,316.75333333333333,139.0
3057,5,4,874.59,218.6475,101.75
3058,52,5,1627.13,325.42600000000004,166.6
3059,30,1,101.69999999999999,101.69999999999999,58.0
3060,277,1,162.7,162.7,96.0
3061,61,2,484.32,242.16,163.5
3062,25,2,215.07999999999998,107.53999999999999,27.0
3063,186,3,1046.57,348.8566666666666,186.0
3066,172,1,290.36,290.36,106.0
3067,81,1,228.06,228.06,106.0
3068,4,1,244.41,244.41,171.0
3069,190,1,455.25,455.25,198.0
3070,22,7,1244.59,177.79857142857142,130.71428571428572
3072,19,3,1095.56,365.18666666666667,204.0
3073,5,1,593.75,593.75,356.0
3074,110,1,548.97,548.97,251.0
3075,3,4,1388.81,347.2025,119.25
3076,54,1,119.62,119.62,46.0
3077,165,1,339.3,339.3,78.0
3078,291,2,787.15,393.575,274.5
3079,10,10,4154.64,415.46400000000006,236.5
3080,109,5,2298.97,459.794,308.0
3081,96,3,922.12,307.37333333333333,323.3333333333333
3082,243,2,379.73,189.865,109.5
3084,42,3,837.1,279.03333333333336,134.0
3085,35,2,285.89,142.945,87.5
3086,67,7,3313.79,473.3985714285714,270.0
3087,24,2,281.85,140.925,55.5
3089,27,2,841.41,420.705,250.0
3090,6,2,511.12,255.56,122.0
3091,54,1,1077.74,1077.74,486.0
3092,364,1,173.7,173.7,46.0
3093,15,5,614.66,122.93199999999999,72.4
3094,194,2,865.6,432.8,498.0
3095,3,1,124.2,124.2,93.0
3096,15,10,3738.4,373.84000000000003,211.2
3097,27,3,1421.69,473.8966666666667,413.0
3098,127,3,1009.6,336.53333333333336,177.33333333333334
3099,85,2,663.61,331.805,180.0
3100,71,1,451.44,451.44,416.0
3101,183,1,105.84,105.84,134.0
3102,113,1,313.62,313.62,164.0
3103,374,1,233.45,233.45,111.0
3104,80,2,936.08,468.04,323.0
3105,249,1,463.95,463.95,95.0
3106,232,1,225.15,225.15,71.0
3107,71,3,459.24,153.08,122.66666666666667
3108,69,1,213.5,213.5,41.0
3109,4,16,4113.68,257.105,182.9375
3110,51,3,330.03,110.00999999999999,38.666666666666664
3111,75,1,181.09,181.09,64.0
3112,61,1,360.16,360.16,335.0
3113,16,2,250.15,125.075,48.5
3114,4,1,90.04,90.04,184.0
3115,286,1,145.04999999999998,145.04999999999998,73.0
3116,4,6,813.52,135.58666666666667,190.83333333333334
3117,41,1,244.79999999999998,244.79999999999998,134.0
3118,36,1,528.08,528.08,336.0
3119,75,2,482.47,241.235,240.0
3120,18,14,3347.71,239.12214285714285,204.21428571428572
3122,219,1,75.66,75.66,66.0
3123,186,1,129.49,129.49,47.0
3124,33,4,1187.66,296.915,126.5
3125,70,1,618.59,618.59,293.0
3126,183,1,506.19,506.19,223.0
3127,15,2,500.42,250.21,185.0
3128,236,1,151.85,151.85,91.0
3129,31,5,2647.59,529.518,272.6
3130,264,1,226.21,226.21,133.0
3131,4,2,178.96,89.48,44.0
3132,52,4,813.48,203.37,75.5
3133,246,1,129.45,129.45,39.0
3134,81,2,810.5699999999999,405.28499999999997,244.0
3135,275,1,333.08,333.08,164.0
3136,1,17,4413.1,259.59411764705885,158.23529411764707
3137,79,1,322.8,322.8,162.0
3138,30,5,2188.05,437.61,241.0
3139,74,2,417.73,208.865,246.5
3140,17,6,2883.1,480.51666666666665,189.66666666666666
3141,223,2,217.9,108.95,41.0
3142,32,4,1154.47,288.6175,231.75
3143,23,10,1680.72,168.072,125.5
3144,31,3,1257.51,419.17,170.0
3145,106,1,231.10000000000002,231.10000000000002,256.0
3146,5,2,688.33,344.165,239.5
3147,246,1,487.51,487.51,269.0
3148,178,2,833.78,416.89,413.0
3149,170,2,214.06,107.03,73.0
3150,43,1,290.65999999999997,290.65999999999997,281.0
3151,72,1,518.42,518.42,372.0
3153,16,2,1212.66,606.33,366.5
3154,141,4,601.27,150.3175,70.5
3155,18,6,3794.52,632.42,394.5
3157,10,4,933.62,233.405,307.25
3158,368,1,123.24,123.24,40.0
3159,189,1,39.12,39.12,72.0
3160,16,4,1267.6499999999999,316.91249999999997,142.75
3161,362,1,135.39999999999998,135.39999999999998,59.0
3162,19,1,118.98,118.98,233.0
3163,68,2,570.13,285.065,118.5
3164,15,6,306.71999999999997,51.12,53.0
3165,24,3,1374.8700000000001,458.29,296.0
3166,17,11,4095.9,372.3545454545455,232.36363636363637
3167,28,3,1692.27,564.09,291.6666666666667
3169,55,2,319.61,159.805,94.0
3170,34,4,1592.1200000000001,398.03000000000003,159.0
3171,3,12,3109.99,259.1658333333333,199.75
3172,366,1,129.75,129.75,29.0
3173,43,1,183.7,183.7,94.0
3174,73,6,1770.34,295.0566666666667,234.5
3175,5,5,1028.0,205.6,208.0
3177,61,2,324.24,162.12,198.0
3178,47,7,3062.83,437.54714285714283,290.0
3179,1,4,1260.86,315.215,201.0
3180,76,2,422.59999999999997,211.29999999999998,165.0
3181,72,2,225.57999999999998,112.78999999999999,69.0
3182,256,2,1276.0,638.0,76.0
3183,69,2,482.01,241.005,102.0
3184,135,4,657.9000000000001,164.47500000000002,36.5
3185,241,1,112.75,112.75,27.0
3186,227,2,1998.0,999.0,420.0
3187,9,13,5076.55,390.50384615384615,309.53846153846155
3190,37,3,531.35,177.11666666666667,83.0
3191,46,1,656.63,656.63,285.0
3192,85,5,3029.87,605.9739999999999,170.2
3193,19,10,2483.04,248.304,183.6
3194,3,5,1651.03,330.206,166.6
3195,9,11,3645.43,331.40272727272725,159.0
3197,219,3,1161.53,387.1766666666667,203.33333333333334
3198,78,1,301.71999999999997,301.71999999999997,642.0
3199,267,2,901.2,450.6,60.0
3200,24,6,3858.38,643.0633333333334,311.0
3201,369,1,623.75,623.75,413.0
3202,15,7,1790.42,255.77428571428572,172.0
3203,26,1,155.24,155.24,182.0
3204,262,1,292.47,292.47,172.0
3205,17,13,4730.81,363.90846153846155,384.6923076923077
3206,91,2,589.15,294.575,199.5
3207,302,7,781.02,111.57428571428571,42.0
3208,26,5,1382.02,276.404,195.4
3209,364,1,272.82,272.82,177.0
3210,46,4,1054.67,263.6675,169.25
3212,52,3,743.11,247.70333333333335,331.3333333333333
3213,32,1,603.75,603.75,317.0
3214,52,3,650.51,216.83666666666667,115.33333333333333
3215,79,5,2300.56,460.11199999999997,314.6
3216,53,1,417.59999999999997,417.59999999999997,288.0
3217,298,1,3.75,3.75,3.0
3218,177,1,323.0,323.0,172.0
3219,47,1,464.9,464.9,1.0
3220,29,7,2238.09,319.7271428571429,292.42857142857144
3221,11,7,1304.76,186.3942857142857,115.0
3224,38,2,836.06,418.03,291.5
3225,18,5,1515.9,303.18,176.0
3226,45,5,623.93,124.78599999999999,42.8
3228,373,1,207.5,207.5,54.0
3229,58,1,223.92000000000002,223.92000000000002,189.0
3231,114,3,1496.83,498.9433333333333,354.6666666666667
3232,215,1,239.4,239.4,106.0
3233,319,1,106.83000000000001,106.83000000000001,81.0
3234,65,1,369.34000000000003,369.34000000000003,203.0
3235,8,3,789.79,263.2633333333333,203.0
3236,97,1,316.62,316.62,341.0
3237,20,3,1501.38,500.46000000000004,206.0
3238,199,1,611.85,611.85,319.0
3239,4,13,2799.25,215.32692307692307,96.84615384615384
3240,294,1,34.0,34.0,4.0
3241,273,2,1145.6,572.8,268.0
3243,48,3,478.09000000000003,159.36333333333334,65.33333333333333
3244,260,1,380.39,380.39,83.0
3245,58,5,770.1,154.02,92.8
3246,33,5,2246.81,449.36199999999997,297.8
3247,57,1,171.59,171.59,171.0
3248,68,4,661.52,165.38,80.5
3249,10,11,1695.66,154.1509090909091,40.0
3250,60,1,388.28,388.28,262.0
3251,80,2,226.35,113.175,32.0
3252,74,2,245.94,122.97,97.0
3254,100,2,425.19,212.595,135.5
3255,372,1,311.25,311.25,113.0
3256,10,13,2279.9,175.37692307692308,54.76923076923077
3257,20,1,107.6,107.6,24.0
3258,123,2,597.48,298.74,155.5
3259,8,1,80.8,80.8,32.0
3260,4,6,1545.6200000000001,257.60333333333335,149.66666666666666
3261,29,7,1721.78,245.96857142857144,109.0
3262,282,2,110.38000000000001,55.190000000000005,22.0
3263,57,1,243.84,243.84,146.0
3264,1,10,1222.71,122.271,93.7
3265,365,1,414.88,414.88,239.0
3266,89,1,305.62,305.62,186.0
3268,163,4,1619.73,404.9325,124.75
3269,65,1,332.3,332.3,245.0
3270,23,3,536.99,178.99666666666667,82.0
3271,174,2,460.59,230.295,269.5
3272,103,4,801.49,200.3725,94.5
3273,143,3,1121.59,373.8633333333333,259.3333333333333
3274,99,2,288.42,144.21,98.0
3275,23,5,914.69,182.93800000000002,130.4
3276,192,1,309.54,309.54,114.0
3277,5,2,547.07,273.535,238.5
3278,361,1,479.35,479.35,81.0
3279,8,10,1692.98,169.298,152.5
3281,103,4,417.06,104.265,68.5
3282,3,9,1604.75,178.30555555555554,91.33333333333333
3283,11,11,3349.57,304.50636363636363,196.72727272727272
3284,96,1,497.61,497.61,307.0
3285,227,1,358.38,358.38,136.0
3286,16,2,460.64,230.32,118.0
3287,39,2,775.1800000000001,387.59000000000003,283.0
3288,51,1,341.7,341.7,158.0
3289,93,2,128.5,64.25,29.5
3290,157,1,197.22,197.22,99.0
3291,39,1,325.91,325.91,264.0
3292,184,3,199.15,66.38333333333334,11.0
3293,1,4,1106.53,276.6325,110.0
3294,228,1,413.46,413.46,358.0
3295,128,2,180.85,90.425,30.5
3296,40,2,251.87,125.935,82.5
3297,31,11,3170.98,288.2709090909091,142.0909090909091
3298,197,2,588.85,294.425,92.5
3300,37,6,1869.82,311.63666666666666,375.0
3301,101,3,1264.19,421.3966666666667,231.0
3303,50,1,214.32,214.32,135.0
3304,43,1,193.44,193.44,78.0
3305,53,1,281.42,281.42,182.0
3306,187,1,124.57,124.57,33.0
3307,334,1,332.41,332.41,249.0
3308,4,3,342.45,114.14999999999999,90.33333333333333
3309,10,2,144.91000000000003,72.45500000000001,28.0
3310,24,2,328.4,164.2,82.0
3311,15,1,35.400000000000006,35.400000000000006,12.0
3312,369,1,375.69000000000005,375.69000000000005,91.0
3313,145,2,747.81,373.905,413.5
3314,60,2,173.76,86.88,70.0
3315,31,2,502.8,251.4,204.5
3316,141,3,207.73999999999998,69.24666666666666,20.0
3317,23,4,825.42,206.355,146.25
3318,22,6,2812.34,468.72333333333336,208.83333333333334
3319,77,3,680.02,226.67333333333332,200.0
3321,67,5,2095.53,419.10600000000005,213.8
3322,12,6,853.72,142.28666666666666,77.16666666666667
3323,84,1,13.3,13.3,12.0
3324,31,7,1519.08,217.01142857142855,107.57142857142857
3325,67,1,432.0,432.0,600.0
3326,67,3,705.12,235.04,141.33333333333334
3327,187,2,276.73,138.365,52.0
3328,38,2,429.84000000000003,214.92000000000002,160.0
3329,15,3,471.51,157.17,61.333333333333336
3330,35,1,194.88,194.88,157.0
3331,195,3,1578.67,526.2233333333334,308.3333333333333
3332,2,5,809.7,161.94,56.6
3333,1,5,525.54,105.10799999999999,47.8
3334,367,1,145.93,145.93,62.0
3335,65,1,219.14,219.14,102.0
3336,299,2,289.78,144.89,36.5
3337,26,3,508.81,169.60333333333332,139.66666666666666
3338,8,6,1281.56,213.59333333333333,87.0
3339,17,3,887.11,295.7033333333333,277.6666666666667
3341,29,1,373.24,373.24,262.0
3342,4,16,3754.27,234.641875,127.125
3343,5,7,3102.43,443.2042857142857,201.14285714285714
3344,82,4,579.77,144.9425,70.25
3345,29,5,981.65,196.32999999999998,59.6
3346,72,1,379.14,379.14,436.0
3347,4,8,1510.06,188.7575,110.75
3348,29,11,2575.38,234.12545454545455,93.54545454545455
3349,290,1,113.44,113.44,82.0
3350,36,1,208.46,208.46,121.0
3351,9,6,621.6800000000001,103.61333333333334,22.0
3352,24,2,576.26,288.13,220.0
3353,277,1,391.52,391.52,232.0
3354,50,6,1068.82,178.13666666666666,120.16666666666667
3355,156,11,2596.45,236.04090909090908,128.45454545454547
3356,61,1,169.79,169.79,171.0
3358,21,3,846.75,282.25,164.33333333333334
3359,371,1,230.25,230.25,35.0
3360,116,3,543.05,181.01666666666665,331.0
3361,80,17,2847.6,167.50588235294117,124.3529411764706
3362,4,7,1295.39,185.0557142857143,132.71428571428572
3363,26,3,380.55,126.85000000000001,113.66666666666667
3365,53,1,161.94,161.94,87.0
3366,1,2,563.23,281.615,144.0
3367,55,2,950.9300000000001,475.46500000000003,199.5
3368,26,1,262.68,262.68,173.0
3369,9,4,2736.38,684.095,635.0
3370,52,3,3049.88,1016.6266666666667,723.0
3371,13,9,1920.59,213.39888888888888,90.11111111111111
3372,212,3,816.73,272.24333333333334,48.333333333333336
3374,236,1,406.48,406.48,312.0
3375,139,3,435.02,145.00666666666666,538.0
3376,4,6,1286.27,214.37833333333333,131.83333333333334
3377,57,3,1178.56,392.8533333333333,214.66666666666666
3378,135,3,1277.75,425.9166666666667,439.3333333333333
3379,109,2,167.61,83.805,46.0
3380,30,1,20.8,20.8,10.0
3381,1,9,2085.08,231.67555555555555,117.11111111111111
3382,185,4,518.67,129.6675,66.5
3383,18,1,308.74,308.74,114.0
3384,239,2,416.64,208.32,86.0
3385,87,1,117.35000000000001,117.35000000000001,49.0
3386,39,3,507.05,169.01666666666668,101.33333333333333
3387,116,1,234.17,234.17,125.0
3388,187,1,110.55000000000001,110.55000000000001,35.0
3389,227,1,201.19,201.19,291.0
3390,8,7,2154.97,307.8528571428571,283.0
3391,189,1,319.02,319.02,333.0
3392,4,2,439.43,219.715,163.0
3393,39,3,650.41,216.8033333333333,272.0
3394,38,1,357.21,357.21,72.0
3395,267,1,251.51999999999998,251.51999999999998,88.0
3396,78,1,344.33,344.33,166.0
3397,4,6,1852.0,308.6666666666667,144.16666666666666
3398,255,2,1078.96,539.48,394.0
3399,61,1,384.06,384.06,182.0
3400,13,7,1931.25,275.89285714285717,197.0
3403,30,2,1873.2,936.6,520.0
3404,3,7,1625.05,232.15,57.42857142857143
3405,5,1,126.12,126.12,43.0
3406,7,6,1133.25,188.875,205.5
3407,219,1,179.0,179.0,100.0
3408,11,5,1614.31,322.86199999999997,172.0
3409,30,6,1456.96,242.82666666666668,90.66666666666667
3410,288,3,702.0,234.0,120.0
3411,150,4,295.0,73.75,19.0
3412,23,2,484.82,242.41,147.0
3413,1,11,3989.57,362.6881818181818,196.72727272727272
3414,86,3,1493.73,497.91,226.33333333333334
3415,46,2,1412.94,706.47,409.5
3416,5,4,781.78,195.445,68.0
3417,51,6,889.9300000000001,148.3216666666667,99.5
3418,18,1,195.36,195.36,118.0
3419,30,1,270.9,270.9,186.0
3420,8,3,586.33,195.44333333333336,81.66666666666667
3421,29,3,1842.56,614.1866666666666,660.3333333333334
3423,41,2,920.1,460.05,88.0
3424,11,4,1272.61,318.1525,206.75
3425,31,1,71.0,71.0,108.0
3426,45,3,95.85,31.95,23.0
3427,61,3,357.77,119.25666666666666,78.33333333333333
3428,185,2,154.82999999999998,77.41499999999999,48.5
3429,79,6,890.29,148.38166666666666,70.16666666666667
3430,111,2,716.0,358.0,200.0
3431,64,1,146.87,146.87,146.0
3432,12,2,380.35,190.175,117.5
3433,86,3,1030.14,343.38000000000005,250.0
3434,16,3,745.52,248.50666666666666,136.66666666666666
3435,246,2,433.53000000000003,216.76500000000001,114.5
3437,30,1,112.4,112.4,28.0
3438,138,1,449.73,449.73,181.0
3439,27,3,1081.57,360.5233333333333,317.0
3440,3,5,1044.3799999999999,208.87599999999998,198.8
3441,32,4,1735.18,433.795,249.5
3442,25,1,948.48,948.48,504.0
3443,113,3,339.44,113.14666666666666,35.333333333333336
3444,157,1,642.02,642.02,510.0
3445,85,3,1100.9,366.9666666666667,177.66666666666666
3446,118,3,925.35,308.45,161.66666666666666
3448,96,6,3228.84,538.14,269.0
3449,194,1,247.14000000000001,247.14000000000001,184.0
3450,28,1,413.75,413.75,261.0
3451,131,1,498.48,498.48,122.0
3452,28,5,1356.33,271.26599999999996,160.8
3453,82,3,1179.89,393.2966666666667,197.33333333333334
3454,30,5,3095.04,619.008,371.0
3455,266,1,234.24,234.24,216.0
3457,314,4,538.37,134.5925,107.5
3458,21,7,1461.14,208.73428571428573,110.0
3459,59,3,859.35,286.45,106.0
3461,28,9,2709.7000000000003,301.0777777777778,167.33333333333334
3462,114,1,312.14,312.14,133.0
3463,28,9,2429.03,269.89222222222224,133.0
3464,18,4,1446.09,361.5225,189.75
3465,18,4,834.12,208.53,73.0
3466,36,3,841.0799999999999,280.35999999999996,98.33333333333333
3467,36,2,378.2,189.1,394.0
3468,78,1,118.80000000000001,118.80000000000001,24.0
3469,22,2,287.62,143.81,83.0
3470,25,2,290.16,145.08,39.0
3471,33,2,2003.85,1001.925,524.5
3472,109,3,1405.78,468.5933333333333,257.3333333333333
3474,123,5,1566.65,313.33000000000004,157.2
3475,7,6,2050.08,341.68,309.8333333333333
3476,28,4,1991.01,497.7525,217.0
3477,4,7,2043.95,291.99285714285713,131.57142857142858
3478,3,9,3827.76,425.3066666666667,194.0
3479,50,4,1777.78,444.445,282.75
3480,322,1,302.0,302.0,152.0
3481,23,3,1324.16,441.3866666666667,206.0
3482,15,4,1022.13,255.5325,84.75
3483,2,8,954.42,119.3025,57.375
3484,18,2,971.74,485.87,400.0
3485,10,4,1621.73,405.4325,203.75
3486,262,1,25.5,25.5,2.0
3487,159,2,665.78,332.89,346.5
3489,29,6,885.04,147.50666666666666,98.16666666666667
3490,165,1,163.29999999999998,163.29999999999998,50.0
3491,47,1,248.61,248.61,302.0
3492,6,8,808.62,101.0775,27.375
3493,8,3,837.5,279.1666666666667,124.0
3494,288,1,116.19999999999999,116.19999999999999,68.0
3495,318,1,157.02,157.02,154.0
3496,3,2,606.91,303.455,167.0
3497,233,1,307.46,307.46,120.0
3498,119,1,138.32,138.32,80.0
3499,162,1,345.29999999999995,345.29999999999995,246.0
3500,185,1,298.89,298.89,130.0
3501,50,1,259.35,259.35,291.0
3502,152,5,1004.75,200.95,158.4
3503,335,1,157.09,157.09,76.0
3504,5,5,2463.17,492.634,196.6
3505,16,7,4892.240000000001,698.8914285714287,390.0
3506,107,2,425.0,212.5,51.0
3507,16,7,1139.73,162.81857142857143,174.85714285714286
3508,276,1,380.5,380.5,126.0
3510,247,1,465.32,465.32,302.0
3511,239,1,579.0,579.0,81.0
3512,1,2,984.57,492.285,241.5
3513,106,3,749.78,249.92666666666665,70.66666666666667
3514,23,4,1714.59,428.6475,220.5
3515,52,1,124.88,124.88,82.0
3516,195,3,1689.5,563.1666666666666,172.33333333333334
3517,24,1,213.78,213.78,104.0
3518,75,1,329.34,329.34,490.0
3519,18,2,251.70000000000002,125.85000000000001,121.0
3520,8,2,319.0,159.5,86.0
3521,32,3,1266.97,422.3233333333333,259.3333333333333
3522,22,3,1538.88,512.96,370.3333333333333
3523,31,6,3518.03,586.3383333333334,476.0
3524,29,10,1715.46,171.546,100.1
3525,22,2,293.1,146.55,33.0
3526,33,7,2467.35,352.4785714285714,214.42857142857142
3527,284,1,158.68,158.68,100.0
3528,39,2,206.34,103.17,39.0
3529,58,2,835.78,417.89,263.0
3530,289,1,224.91,224.91,185.0
3531,79,1,317.76,317.76,480.0
3532,5,8,3766.6,470.825,140.25
3533,218,1,59.9,59.9,41.0
3534,44,4,1443.69,360.9225,216.5
3535,202,1,306.13,306.13,170.0
3536,178,3,711.79,237.26333333333332,96.66666666666667
3537,56,4,796.03,199.0075,170.75
3538,57,2,239.92000000000002,119.96000000000001,120.5
3539,8,6,3347.31,557.885,216.0
3540,47,2,144.0,72.0,100.0
3541,227,1,203.95,203.95,144.0
3542,11,7,2474.23,353.4614285714286,189.71428571428572
3543,106,2,384.40000000000003,192.20000000000002,113.5
3544,59,2,444.74,222.37,80.5
3545,28,7,2095.13,299.30428571428575,166.71428571428572
3546,36,7,1699.3000000000002,242.7571428571429,179.14285714285714
3547,274,2,262.62,131.31,59.5
3548,30,1,1013.01,1013.01,191.0
3549,24,3,692.22,230.74,119.0
3550,54,1,342.63,342.63,268.0
3551,36,6,3563.85,593.975,475.0
3552,175,4,1564.56,391.14,161.5
3554,53,1,204.24,204.24,76.0
3555,27,8,2317.2200000000003,289.65250000000003,165.375
3556,253,1,226.85,226.85,147.0
3557,40,7,2781.23,397.31857142857143,168.0
3558,60,6,1069.1200000000001,178.1866666666667,46.0
3559,234,1,113.5,113.5,24.0
3560,4,10,1960.72,196.072,95.8
3561,32,1,114.23,114.23,89.0
3562,24,14,3198.25,228.44642857142858,136.07142857142858
3563,7,2,335.13,167.565,144.0
3564,65,1,354.15,354.15,128.0
3565,310,2,426.79,213.395,56.0
3566,309,1,393.49,393.49,406.0
3567,19,6,939.32,156.55333333333334,123.5
3568,16,8,1906.09,238.26125,191.5
3569,96,2,318.76,159.38,92.5
3570,264,8,3638.41,454.80125,206.375
3571,12,10,3174.32,317.432,174.2
3572,3,2,421.52,210.76,101.5
3573,35,1,190.88,190.88,131.0
3574,183,1,149.89000000000001,149.89000000000001,55.0
3575,25,2,550.06,275.03,112.0
3576,13,6,916.13,152.68833333333333,79.0
3577,11,2,314.69,157.345,52.5
3578,3,17,3744.65,220.2735294117647,107.17647058823529
3579,313,1,382.5,382.5,150.0
3580,108,2,1135.04,567.52,305.5
3582,53,1,954.9,954.9,616.0
3583,205,1,171.45,171.45,75.0
3584,15,1,282.19,282.19,106.0
3585,120,1,318.65,318.65,213.0
3586,4,2,384.52,192.26,84.0
3587,363,1,283.28000000000003,283.28000000000003,110.0
3588,117,2,353.86,176.93,96.5
3589,18,1,178.26,178.26,43.0
3590,5,2,272.44,136.22,126.0
3591,41,2,298.41,149.205,116.0
3592,107,2,240.0,120.0,70.5
3593,148,2,603.37,301.685,205.0
3594,52,5,1253.3600000000001,250.67200000000003,73.4
